effscale voverT alpha betaoverH
# eff Scale    v/T          alpha           beta
#########################################################
725.47625011 1.12330688786 0.0112985083631 39727.9993128
745.3559925 1.08296267503 0.0105313861431 43804.8357698
707.106781187 1.21845015378 0.0131755683314 30303.1313796
745.3559925 1.05632007761 0.0100379762197 47097.7493224
725.47625011 1.11730917596 0.0111690985877 39454.0103979
745.3559925 1.10913759931 0.0110089916108 40053.3885474
725.47625011 1.15103702935 0.011812323889 35540.0014672
707.106781187 1.24266525351 0.0136652412657 27953.4180912
745.3559925 1.10101910158 0.0108508674976 40670.3896876
745.3559925 1.1193601621 0.0111981663604 38634.6706854
745.3559925 1.05120621154 0.00993052641754 46726.5559358
745.3559925 1.08783293363 0.0106017842437 42022.0285921
725.47625011 1.16593168123 0.0120976298113 33763.4984003
707.106781187 1.27499158876 0.0143416691688 25381.2257109
707.106781187 1.29305248066 0.0147301619105 24235.2938836
725.47625011 1.15264061802 0.0118337001784 34855.6615791
690.065559342 1.38733227814 0.0168340456711 19034.8834485
707.106781187 1.3201321024 0.0153173173378 22447.8859049
690.065559342 1.42727442454 0.0177639141076 17224.2368828
674.199862463 1.44927636709 0.0182856708118 16265.3802516
674.199862463 1.48464112174 0.0191418586759 14960.9337707
707.106781187 1.27538993381 0.014341003759 24969.9889513
674.199862463 1.47112505246 0.0188109180322 15395.2717505
745.3559925 1.1360627986 0.0115012357747 36004.9533857
690.065559342 1.35128851947 0.0160051374927 20536.0383734
674.199862463 1.45769187739 0.018484722486 15821.5135449
766.964988847 1.03312903679 0.00958934387063 47936.5270568
674.199862463 1.46187593182 0.018584138866 15606.6741056
766.964988847 1.03815845889 0.00967630801998 47162.5168781
707.106781187 1.30677971977 0.0150131865864 22788.2868867
674.199862463 1.46604257222 0.0186834466789 15395.2621692
725.47625011 1.2399995908 0.0135833962135 26995.8587947
707.106781187 1.315639858 0.0152031265446 22117.7935588
725.47625011 1.23136250343 0.0133987667036 27415.70112
707.106781187 1.35969488246 0.0161829640138 19638.5151761
659.380473396 1.59142139682 0.0218348706285 11331.5988463
707.106781187 1.35495012581 0.0160693456566 19667.8698515
674.199862463 1.54704236116 0.0206877502699 12443.0325891
659.380473396 1.58191516652 0.0215857217265 11505.074582
674.199862463 1.53362199039 0.02034605065 12786.3520835
766.964988847 1.05237072809 0.00990610023013 43895.7037243
725.47625011 1.28029585942 0.0144160274025 23531.9591781
674.199862463 1.50684233041 0.0196717022368 13509.0783226
632.455532034 1.76924448878 0.026734753815 7620.00686844
645.497224368 1.6675032166 0.0238690054651 9408.02910451
645.497224368 1.74169613892 0.0259443149337 8013.88398084
766.964988847 1.04940129865 0.00984489940041 43846.2514992
745.3559925 1.10156537731 0.0108051227216 37716.3274906
745.3559925 1.17135861326 0.0121549849339 31080.0505706
725.47625011 1.20623885342 0.0128572429516 28246.4815119
674.199862463 1.50150185322 0.0195350456774 13539.670638
674.199862463 1.55351495384 0.0208476369305 12011.5160163
745.3559925 1.19330181566 0.012592119842 29147.7293714
674.199862463 1.57479711996 0.0213958296134 11410.1175547
745.3559925 1.110971595 0.0109776908518 36452.3066318
725.47625011 1.26723157489 0.0141246262334 23901.858915
659.380473396 1.61342258234 0.0224097868675 10442.7295623
632.455532034 1.8606948014 0.0294652607362 6258.67066731
645.497224368 1.7397024826 0.0258909007129 7947.75045755
632.455532034 1.77508343004 0.0269120297149 7392.56258438
766.964988847 1.08560171977 0.01049656327 38956.3978585
745.3559925 1.13747617504 0.0114802214884 33608.7211849
707.106781187 1.32770238341 0.0154371134586 20313.9218121
690.065559342 1.43121672718 0.0178198485361 15742.5403507
674.199862463 1.53469133202 0.0203636648698 12368.3518511
645.497224368 1.72988591533 0.0256126711107 8060.90822564
645.497224368 1.74750442177 0.0261162103469 7773.49185824
632.455532034 1.85462887469 0.0292874300482 6274.83164638
725.47625011 1.2154580341 0.0130310507223 27008.4863149
725.47625011 1.24992777979 0.0137482933526 24658.7223775
690.065559342 1.42609558707 0.0176928533129 15780.0818186
690.065559342 1.47764569846 0.0189367587142 13973.2590174
632.455532034 1.80861519114 0.0279054209988 6829.02715635
745.3559925 1.18981757282 0.0125041732639 28698.9498081
707.106781187 1.34434633892 0.0158007938696 19213.728698
620.173672946 1.98583623404 0.0334574823645 4839.47146261
690.065559342 1.47629562879 0.018897764564 13833.1634755
674.199862463 1.57923677101 0.0215040737118 10932.2757548
645.497224368 1.7886568836 0.0273207006777 7022.94280653
620.173672946 1.95237542706 0.0323718677 5130.80118189
707.106781187 1.41188457257 0.0173478043583 16077.8177842
674.199862463 1.53160613658 0.0202768101134 12122.7436699
620.173672946 1.97531117537 0.0331208585367 4906.48491795
659.380473396 1.67339738407 0.0240328755859 8854.92248055
690.065559342 1.50513542845 0.0196076184645 12805.4755557
674.199862463 1.59080713399 0.0218053560686 10553.9334735
597.614304667 2.18467262535 0.0403427742677 3658.87101561
597.614304667 2.23248685232 0.0420917901158 3424.10839857
645.497224368 1.76875175929 0.0267420433769 7229.1666182
632.455532034 1.87640512354 0.0299813133437 5849.21831593
632.455532034 1.80820656121 0.027908243595 6662.35653795
632.455532034 1.86221685759 0.0295455535291 5993.34361106
620.173672946 1.99204059041 0.0336876197353 4711.03033304
707.106781187 1.41476122482 0.0174065673577 15666.310798
674.199862463 1.60232180504 0.0221078326089 10192.54569
632.455532034 1.90273975138 0.03080966218 5534.1053209
608.58061945 2.10776069847 0.0376352619763 4029.22374364
587.220219515 2.35240626838 0.0467172246343 2852.22699706
620.173672946 1.94797157377 0.0322592030308 5060.82709628
690.065559342 1.46037247985 0.0184948930517 13937.7990696
674.199862463 1.57948139677 0.0215037580199 10618.4695403
597.614304667 2.24109150213 0.0424656351487 3335.2810317
659.380473396 1.6347849698 0.0229762638695 9382.01758606
587.220219515 2.42001888142 0.0494638122318 2587.2795294
674.199862463 1.56999773295 0.0212543261213 10779.7477362
674.199862463 1.587097935 0.0217023257193 10376.6797381
674.199862463 1.60422771956 0.0221557051223 9992.93565067
659.380473396 1.69048889589 0.0245098398853 8311.75462717
577.35026919 2.478177448 0.0518859924514 2384.3376667
645.497224368 1.79983285595 0.0276695680343 6638.35098684
632.455532034 1.83565714337 0.0287481882625 6189.86974569
608.58061945 2.04113034741 0.0353689792389 4240.6166732
577.35026919 2.48431589654 0.0521594053145 2359.29457881
645.497224368 1.73302526631 0.0257164369559 7568.65078296
645.497224368 1.78593078184 0.0272582215458 6803.60279211
597.614304667 2.21477958175 0.0415242543002 3425.9810344
632.455532034 1.87983927493 0.0301138885832 5656.54274698
608.58061945 2.04973327429 0.0356731105641 4158.48460326
587.220219515 2.4437021504 0.0504910715265 2475.79900421
674.199862463 1.58517534567 0.0216488052393 10295.9550334
620.173672946 1.97691237857 0.0332303028217 4715.4388264
597.614304667 2.29865952714 0.0447108904809 3018.91839926
577.35026919 2.50270990834 0.0529838801865 2287.81273278
577.35026919 2.55642444753 0.055295312447 2140.78008721
659.380473396 1.65754627015 0.0235963689227 8777.08281086
632.455532034 1.83334606308 0.02868573024 6148.39818599
587.220219515 2.42943112768 0.0499280132856 2522.30524322
620.173672946 1.92878402609 0.0316720728031 5121.91132307
597.614304667 2.26074410624 0.0432802125285 3185.6622793
567.961834247 2.62713143063 0.0584868609307 1940.9762427
645.497224368 1.7697966023 0.0267888178781 6927.18759537
620.173672946 2.00861360515 0.034297685272 4422.99698898
597.614304667 2.31526712903 0.0453855917926 2930.84511114
587.220219515 2.39025166316 0.0483598337268 2641.97270438
577.35026919 2.54807796008 0.0549819715558 2148.41622398
577.35026919 2.57595471591 0.0562068068909 2073.53680206
632.455532034 1.84511309616 0.0290512373254 5961.40870579
567.961834247 2.64040444605 0.0591261501069 1904.51365584
632.455532034 1.92235390361 0.0314754754229 5142.23590111
620.173672946 1.95979099506 0.0326876419561 4802.80145764
608.58061945 2.11218104998 0.0378797785959 3878.66843258
597.614304667 2.20989735093 0.0414108412985 3388.05167625
597.614304667 2.28276075257 0.0441593396688 3047.01780079
587.220219515 2.35688486263 0.0470571072848 2748.36930403
587.220219515 2.38214066235 0.0480693533103 2660.76324674
567.961834247 2.65406301651 0.0597907658705 1863.23096403
620.173672946 1.94918133475 0.03234867535 4870.86464482
620.173672946 1.98706671713 0.0335951187183 4550.82089101
587.220219515 2.38788417651 0.0483134675044 2627.16149168
587.220219515 2.46562377648 0.0515190633168 2365.99741226
659.380473396 1.71866999314 0.0253116128446 7573.05161164
645.497224368 1.78901531672 0.0273632131631 6576.09925515
632.455532034 1.93453009878 0.0318770226963 4989.36860574
620.173672946 1.99125572519 0.0337388206525 4505.52560925
587.220219515 2.47169577259 0.0517892737612 2341.64392527
632.455532034 1.8466485852 0.0291088452186 5864.30625742
632.455532034 1.93859910051 0.0320120082124 4939.78269796
608.58061945 2.10380712903 0.0376035136101 3894.96723092
597.614304667 2.32384155077 0.0457840556197 2860.27959642
587.220219515 2.39944459105 0.0488076687606 2575.68104791
587.220219515 2.42493573338 0.0498504323397 2491.88630513
577.35026919 2.55952927112 0.0555910557673 2084.34594098
567.961834247 2.70659519653 0.0623162906306 1731.98447657
567.961834247 2.76970223564 0.0653536341319 1606.75785532
632.455532034 1.9426783225 0.0321477639709 4890.72551428
620.173672946 2.03846593431 0.0353436582652 4127.44858019
597.614304667 2.25579828475 0.0431674151001 3149.93414306
567.961834247 2.81090986817 0.067419604576 1525.79320646
645.497224368 1.78280399722 0.0271825201142 6602.43736058
597.614304667 2.33496010566 0.0462431826989 2804.10364503
587.220219515 2.36011416651 0.0472439829162 2706.81374815
587.220219515 2.46327953236 0.0514773548741 2353.22158403
577.35026919 2.6007013122 0.0574575753235 1972.32514244
567.961834247 2.72076715218 0.0630302653802 1698.82806695
620.173672946 1.96976104076 0.0330419055203 4634.43174445
608.58061945 2.12092099026 0.0382278011887 3784.69483551
597.614304667 2.29128661251 0.0445478976594 2969.81000024
567.961834247 2.79288912115 0.0665669152024 1553.85784946
645.497224368 1.84421713565 0.0290422649434 5829.58634608
587.220219515 2.42257604934 0.0498062074312 2477.82390885
577.35026919 2.64302014472 0.0594182198795 1865.0177255
608.58061945 2.10698716386 0.0377469038944 3836.76527764
587.220219515 2.42832475928 0.0500561283273 2452.00186634
577.35026919 2.50860423783 0.0534534906479 2201.23042317
577.35026919 2.53564503566 0.0546237866738 2124.1703414
620.173672946 1.98220477855 0.0334662822347 4499.3801869
620.173672946 2.04034723939 0.0354333037661 4064.32858639
577.35026919 2.56947682751 0.0561266753999 2039.12456624
567.961834247 2.6949583019 0.0619091065351 1734.3737365
608.58061945 2.1727889799 0.040133351786 3481.80042128
597.614304667 2.31875632151 0.0456697743344 2830.95517446
620.173672946 2.01831375745 0.0346989733701 4182.04502547
597.614304667 2.25614085522 0.0432643269349 3085.34352096
587.220219515 2.458539022 0.0513914681129 2327.01027079
567.961834247 2.71695084075 0.0630229942035 1678.4958643
597.614304667 2.36063593783 0.0473687679512 2656.27792482
587.220219515 2.43792548933 0.0505380693217 2387.87163357
567.961834247 2.72440555185 0.0634039499832 1659.84584454
567.961834247 2.82383709005 0.068325536362 1472.74449891
620.173672946 2.09576869611 0.037393578088 3833.77830892
597.614304667 2.26693183555 0.0436957130972 3022.92385489
587.220219515 2.39200788065 0.0486542526365 2534.62065172
577.35026919 2.66967025745 0.0608229385762 1768.77315752
567.961834247 2.70010948137 0.0622591961942 1705.49370725
567.961834247 2.79700169795 0.0669902242393 1520.86278126
587.220219515 2.45004446142 0.0510753104106 2336.52919384
620.173672946 2.10728304476 0.0378136405331 3759.48980216
587.220219515 2.45604715123 0.0513424475995 2315.43998171
597.614304667 2.30803209293 0.045322415458 2828.48097574
587.220219515 2.48900240847 0.0527614368062 2211.647632
567.961834247 2.78734373851 0.0665821939795 1528.72228188
597.614304667 2.3384178746 0.0465351105534 2707.35737498
587.220219515 2.46810287499 0.0518817809462 2264.65404423
577.35026919 2.60737191675 0.0580143497208 1899.11830943
567.961834247 2.72968618733 0.0637690044228 1633.42178963
587.220219515 2.44747458305 0.0510221394468 2324.48064719
567.961834247 2.80302634628 0.0674157760012 1495.82284919
567.961834247 2.712545879 0.0629828364623 1660.85298978
597.614304667 2.35534223242 0.0472478032182 2630.41941357
567.961834247 2.72011986517 0.0633718595177 1642.49123414
587.220219515 2.51980066328 0.0541711524808 2105.12900188
567.961834247 2.72766262831 0.0637604199168 1623.92426362
587.220219515 2.41829013716 0.0498510834651 2403.59573391
577.35026919 2.58217922458 0.0569566746615 1944.70835524
587.220219515 2.45078341236 0.0512303565192 2293.02482376
587.220219515 2.47771591762 0.052379349275 2210.695591
587.220219515 2.53861982821 0.0550457627576 2050.25875594
577.35026919 2.59557479674 0.0576007797759 1902.82221167
587.220219515 2.4362130755 0.0506427907638 2326.28736249
587.220219515 2.48116650644 0.0526006077664 2178.66170643
567.961834247 2.81589277605 0.0683258686883 1440.06876818
567.961834247 2.79720304981 0.0674210193257 1469.37363152
567.961834247 2.77872612033 0.0665335843262 1497.52361353
577.35026919 2.76851756001 0.0660918477836 1507.02856307
