0.00670494645808, 1652.01255769, 0
0.0181098023578, 898.624946429, 0
0.0317663870422, 2601.3927943, 0
0.00407087535883, 3016.7309028, 0
0.00489850577651, 2089.56368764, 0
0.00622832985762, 1950.05600005, 0
0.00634035886577, 4440.59908903, 0
0.00536042642497, 1357.1107571, 0
0.00742014144286, 1145.34111648, 0
0.0107545997604, 920.308984491, 0
0.0170723954084, 821.110866625, 0
0.0318501453915, 639.487787151, 0
0.0870654852745, 847.035143493, 0
0.0188212094263, 280.804053685, 0
0.237137654912, 37.8607017554, 0
0.00481624113404, 1492.3134214, 0
0.00641378856609, 1508.6962738, 0
0.00889822696787, 1062.86638016, 0
0.0132664685718, 905.425006291, 0
0.0221649366892, 789.783158063, 0
0.047158190057, 696.92408009, 0
0.175165421301, 3084.56236992, 0
0.00609842825395, 3770.88187896, 0
0.0074507047944, 2079.14445377, 0
0.0123839403586, 1595.31206982, 0
0.00334401035906, 17182.9576158, 0
0.00398646031538, 7715.32008725, 0
0.00441315671256, 5123.69224127, 0
0.00499357950419, 3708.73516166, 0
0.00585196460361, 4063.76103929, 0
0.0071602600426, 2466.09087508, 0
0.00925669043294, 1866.33797796, 0
0.013182867317, 1389.56242105, 0
0.0224871785869, 967.326541111, 0
0.0592782807382, 700.273591787, 0
0.00363695157066, 2037.03131247, 0
0.00446422087847, 1745.50019919, 0
0.00561012433977, 1617.9544043, 0
0.00739607687252, 1260.24046349, 0
0.0104816229964, 849.738657752, 0
0.0169571598112, 517.496280066, 0
0.0366637740055, 282.81642109, 0
0.0150237138527, 340.336584313, 0
0.040536077508, 80.6671581147, 0
0.00564587552271, 1002.03644546, 0
0.00782671677581, 649.405017765, 0
0.0121459448943, 423.412066064, 0
0.0247276833269, 213.599052491, 0
0.00360596315319, 3015.03815512, 0
0.00427981328888, 2341.51653783, 0
0.00523603865461, 1441.85708171, 0
0.00667860513805, 1381.42308651, 0
0.00898001732839, 890.073774375, 0
0.013270962889, 670.45605433, 0
0.0234881908652, 411.883807519, 0
0.0742577669033, 154.337990031, 0
0.0032311523946, 14226.9103959, 0
0.00389533631932, 16028.3348537, 0
0.0054446185529, 7095.38248169, 0
0.00641843718627, 3105.8903936, 0
0.00789704067835, 2622.70239925, 0
0.0103689704536, 2029.50880975, 0
0.015092732498, 1341.96838701, 0
0.0270275516821, 949.111528383, 0
0.0830173432819, 761.754131197, 0
0.00606288375741, 13732.5846008, 0
0.00710044936553, 11422.0436395, 0
0.0132316079467, 7713.62633176, 0
0.0176313460867, 2275.137929, 0
0.0256423146462, 1568.17066899, 0
0.0452220239025, 1124.74157106, 0
0.126128669703, 1578.24989546, 0
0.00393401035629, 10471.9037251, 0
0.00424459417416, 5132.91728278, 0
0.00463960656847, 6203.43556101, 0
0.00521276642058, 3986.52115543, 0
0.00601353169343, 3055.31600811, 0
